169, 0.934, 0.001000
170, 0.935, 0.001000
171, 0.932, 0.001000
172, 0.936, 0.001000
173, 0.933, 0.001000
174, 0.936, 0.001000
175, 0.936, 0.001000
176, 0.927, 0.001000
177, 0.936, 0.001000
178, 0.936, 0.001000
179, 0.930, 0.001000
180, 0.934, 0.001000
181, 0.939, 0.001000
182, 0.936, 0.001000
183, 0.938, 0.001000
184, 0.935, 0.001000
185, 0.932, 0.001000
186, 0.940, 0.001000
187, 0.935, 0.001000
188, 0.934, 0.001000
189, 0.933, 0.001000
190, 0.937, 0.001000
191, 0.937, 0.001000
192, 0.937, 0.001000
193, 0.936, 0.001000
194, 0.938, 0.001000
195, 0.938, 0.001000
196, 0.937, 0.001000
197, 0.933, 0.001000
198, 0.937, 0.001000
199, 0.939, 0.001000
200, 0.935, 0.001000
201, 0.939, 0.001000
202, 0.938, 0.001000
203, 0.933, 0.001000
204, 0.938, 0.001000
205, 0.936, 0.001000
206, 0.935, 0.001000
207, 0.934, 0.001000
208, 0.936, 0.001000
209, 0.936, 0.001000
210, 0.937, 0.001000
211, 0.938, 0.001000
212, 0.933, 0.001000
213, 0.934, 0.001000
214, 0.932, 0.001000
215, 0.933, 0.001000
216, 0.935, 0.001000
217, 0.936, 0.001000
218, 0.934, 0.001000
219, 0.936, 0.001000
220, 0.936, 0.001000
221, 0.936, 0.001000
222, 0.938, 0.001000
223, 0.936, 0.001000
224, 0.935, 0.001000
225, 0.938, 0.001000
226, 0.935, 0.001000
227, 0.937, 0.001000
228, 0.936, 0.001000
229, 0.936, 0.001000
230, 0.936, 0.001000
231, 0.936, 0.001000
232, 0.936, 0.001000
233, 0.934, 0.001000
234, 0.937, 0.001000
235, 0.934, 0.001000
236, 0.937, 0.001000
237, 0.939, 0.001000
238, 0.937, 0.001000
239, 0.938, 0.001000
240, 0.939, 0.001000
241, 0.937, 0.001000
242, 0.939, 0.001000
243, 0.935, 0.001000
244, 0.937, 0.001000
245, 0.934, 0.001000
246, 0.933, 0.001000
247, 0.937, 0.001000
248, 0.937, 0.001000
249, 0.937, 0.001000
250, 0.935, 0.001000
251, 0.938, 0.001000
252, 0.936, 0.001000
253, 0.934, 0.001000
254, 0.937, 0.001000
255, 0.939, 0.001000
256, 0.937, 0.001000
257, 0.935, 0.001000
258, 0.936, 0.001000
259, 0.934, 0.001000
260, 0.934, 0.001000
261, 0.933, 0.001000
